Date,Actuals,Forcast
2020-01-02,12.666060447692871,12.3227797810017
2020-01-03,12.571538925170898,12.322738039427023
2020-01-06,12.382493972778319,12.341752022385187
2020-01-07,12.760584831237791,12.358447260870058
2020-01-08,12.666060447692871,12.374315320483419
2020-01-09,12.855108261108398,12.395453949592628
2020-01-10,12.666060447692871,12.478844571788898
2020-01-13,12.760584831237791,12.51536775393813
2020-01-14,12.666060447692871,12.592774721404489
2020-01-15,12.666060447692871,12.609869287620434
2020-01-16,12.855108261108398,12.67079737709733
2020-01-17,13.04415225982666,12.669898541855957
2020-01-20,12.855108261108398,12.74776466664376
2020-01-21,12.666060447692871,12.811165248727342
2020-01-22,12.760584831237791,12.867337581462735
2020-01-23,12.855108261108398,12.896459982421781
2020-01-24,12.949629783630371,12.869323089031525
2020-01-27,12.6431303024292,12.925640821585375
2020-01-28,12.45156764984131,12.918091162112177
2020-01-29,12.068443298339842,12.93229651566758
2020-01-30,12.164223670959473,12.868653832450875
2020-01-31,11.972661018371582,12.74578402892535
2020-02-03,11.972661018371582,12.587182741783629
2020-02-04,12.355786323547362,12.436172855689783
2020-02-05,12.260005950927736,12.266134377086637
2020-02-06,12.260005950927736,12.21413759320474
2020-02-07,12.547348976135254,12.126359931509946
2020-02-11,12.355786323547362,12.103340148768638
2020-02-12,12.45156764984131,12.113141070502735
2020-02-13,12.260005950927736,12.114044079901575
2020-02-14,12.164223670959473,12.145206252476491
2020-02-17,12.355786323547362,12.135276627553807
2020-02-18,12.260005950927736,12.147765706697086
2020-02-19,12.355786323547362,12.12984952715292
2020-02-20,12.068443298339842,12.161180753105278
2020-02-21,12.355786323547362,12.15040586129539
2020-02-24,11.685317993164062,12.146487718819067
2020-02-25,11.685317993164062,12.123323927645124
2020-02-26,11.014848709106445,12.041701756829326
2020-02-27,11.11063003540039,11.919789226749721
2020-02-28,10.440160751342773,11.695913160821434
2020-03-02,10.344380378723145,11.458933718909208
2020-03-03,11.014848709106445,11.148537804069719
2020-03-04,11.014848709106445,10.828299921614366
2020-03-05,11.11063003540039,10.656427596497089
2020-03-06,10.919066429138184,10.547308163362992
2020-03-09,10.535942077636719,10.481906072773661
2020-03-10,10.823286056518555,10.432854852678119
2020-03-11,10.440160751342773,10.368865018698685
2020-03-12,9.29078483581543,10.295789435297948
2020-03-13,9.434457778930664,10.256514787684608
2020-03-16,8.237191200256348,10.041253487076688
2020-03-17,8.237191200256348,9.791565127061219
2020-03-18,8.380863189697266,9.45076117076264
2020-03-19,8.428753852844238,9.092645592059796
2020-03-20,9.051331520080566,8.859715082891213
2020-03-23,8.141409873962402,8.65003323943175
2020-03-24,7.901956558227539,8.642738203564079
2020-03-25,8.237191200256348,8.462213545709226
2020-03-26,8.524535179138184,8.45461101357477
2020-03-27,8.572425842285156,8.312788448067273
2020-03-30,8.476644515991211,8.476700654893698
2020-03-31,8.716097831726074,8.437515055973002
2020-04-01,8.524535179138184,8.59938957826229
2020-04-02,8.476644515991211,8.632631176949019
2020-04-03,8.428753852844238,8.772528760171006
2020-04-07,9.673911094665527,8.827142740785135
2020-04-08,9.434457778930664,8.913418401484478
2020-04-09,9.673911094665527,9.14606089378779
2020-04-10,9.865472793579102,9.327411339128332
2020-04-13,10.440160751342773,9.544214990920558
2020-04-14,10.919066429138184,9.787410448995061
2020-04-15,10.535942077636719,10.077077497850084
2020-04-16,10.248598098754883,10.485362275156895
2020-04-17,10.72750473022461,10.631061937258949
2020-04-20,11.014848709106445,10.922601791431134
2020-04-21,10.481088638305664,10.927763137139912
2020-04-22,10.675183296203613,11.314094628938406
2020-04-23,10.675183296203613,11.147332863947383
2020-04-24,10.57813549041748,11.364894125319992
2020-04-27,10.77223014831543,11.20871802366699
2020-04-28,10.966325759887695,11.29353481633138
2020-04-29,10.869277954101562,11.171638287188735
2020-04-30,11.160419464111328,11.270431550440719
2020-05-05,10.966325759887695,11.165589933018076
2020-05-07,11.257467269897461,11.244782048494777
2020-05-08,11.354513168334961,11.176686930645886
2020-05-11,11.451560974121094,11.224870621681063
2020-05-12,11.451560974121094,11.289131775895896
2020-05-13,11.451560974121094,11.32796257143184
2020-05-14,11.257467269897461,11.420402767018025
2020-05-15,11.354513168334961,11.424232556494616
2020-05-18,11.354513168334961,11.47813206048886
2020-05-19,11.645654678344727,11.425584983514142
2020-05-20,11.54860782623291,11.485902254614935
2020-05-21,11.54860782623291,11.478590522117393
2020-05-22,11.354513168334961,11.553501343418084
2020-05-25,11.645654678344727,11.534307175995899
2020-05-26,11.645654678344727,11.55537554012107
2020-05-27,11.54860782623291,11.5325616824815
2020-05-28,11.74270248413086,11.60992551698736
2020-05-29,11.74270248413086,11.565954246529977
2020-06-01,11.74270248413086,11.64354835538947
2020-06-02,11.54860782623291,11.647255702913675
2020-06-04,11.451560974121094,11.704671238881524
2020-06-05,11.645654678344727,11.681100467354483
2020-06-08,11.645654678344727,11.67869476126728
2020-06-09,11.54860782623291,11.64130683282933
2020-06-10,11.451560974121094,11.672589360277897
2020-06-11,11.354513168334961,11.621308444401706
2020-06-12,11.354513168334961,11.62466724977736
2020-06-15,10.966325759887695,11.542063456263747
2020-06-16,11.257467269897461,11.50661929381991
2020-06-17,11.160419464111328,11.370635678916777
2020-06-18,11.354513168334961,11.285082843152253
2020-06-19,11.257467269897461,11.219986161750974
2020-06-22,11.160419464111328,11.16627797330733
2020-06-23,11.160419464111328,11.155135059947376
2020-06-24,11.063371658325195,11.109609611526196
2020-06-25,10.869277954101562,11.089459562043913
2020-06-26,10.869277954101562,11.045030525650908
2020-06-29,10.966325759887695,10.999868924622326
2020-06-30,10.966325759887695,10.92361680738869
2020-07-01,10.869277954101562,10.903558589370697
2020-07-02,11.257467269897461,10.866805828560743
2020-07-03,11.257467269897461,10.847593573122865
2020-07-07,11.063371658325195,10.879068807507856
2020-07-08,10.966325759887695,10.951733932090939
2020-07-09,10.966325759887695,10.958912787242426
2020-07-10,10.869277954101562,10.997299035008062
2020-07-13,10.77223014831543,10.964498505627084
2020-07-14,10.57813549041748,10.9762619770639
2020-07-15,10.675183296203613,10.925767889870365
2020-07-16,10.57813549041748,10.877100692261848
2020-07-17,10.675183296203613,10.794766827597812
2020-07-20,10.481088638305664,10.746171982052068
2020-07-21,10.57813549041748,10.683511617226088
2020-07-22,10.481088638305664,10.631320039329033
2020-07-23,10.384041786193848,10.573893372274604
2020-07-24,10.189947128295898,10.536600753765498
2020-07-29,10.43608283996582,10.49109339336001
2020-07-30,10.337628364562988,10.422223273607955
2020-07-31,10.337628364562988,10.37802868572605
2020-08-03,10.140721321105957,10.358365621281663
2020-08-04,10.140721321105957,10.327961753980041
2020-08-05,10.140721321105957,10.296083017706508
2020-08-06,10.140721321105957,10.250792017796428
2020-08-07,9.943814277648926,10.227633096472864
2020-08-10,9.796133995056152,10.201221810789072
2020-08-11,10.43608283996582,10.165738689542202
2020-08-13,10.73144245147705,10.122245360114867
2020-08-14,10.43608283996582,10.144883207447883
2020-08-17,10.239174842834473,10.333118925531352
2020-08-18,10.43608283996582,10.296233983068255
2020-08-19,10.140721321105957,10.459733643998291
2020-08-20,10.140721321105957,10.362820838685494
2020-08-21,10.239174842834473,10.478343429375002
2020-08-24,10.239174842834473,10.361983224420314
2020-08-25,10.239174842834473,10.444228040391707
2020-08-26,10.53453540802002,10.373786350353072
2020-08-27,10.337628364562988,10.423014276448079
2020-08-28,10.43608283996582,10.437541040128494
