Date,TVO.BK_forecast,TVO.BK
2020-01-02,26.723206329030614,27.184465408325195
2020-01-03,27.12968687884755,27.184465408325195
2020-01-06,27.108508105003104,26.69902801513672
2020-01-07,26.65895085223325,26.941747665405273
2020-01-08,26.996903649835133,26.456310272216797
2020-01-09,26.446080913127734,26.69902801513672
2020-01-10,26.68571616788376,27.184465408325195
2020-01-13,27.264493891316786,26.941747665405273
2020-01-14,27.045187260072613,26.213592529296875
2020-01-15,26.220232823161762,26.456310272216797
2020-01-16,26.522834784151847,26.213592529296875
2020-01-17,26.126168962246528,26.456310272216797
2020-01-20,26.45571533703599,26.941747665405273
2020-01-21,26.99181651710083,26.941747665405273
2020-01-22,26.879028280458712,26.941747665405273
2020-01-23,26.918110514931296,27.184465408325195
2020-01-24,27.148026861965338,27.669902801513672
2020-01-27,27.66183285615874,27.184465408325195
2020-01-28,27.15662786684537,26.69902801513672
2020-01-29,26.731497773399074,26.69902801513672
2020-01-30,26.73543620908637,27.912620544433594
2020-01-31,27.80051803618028,28.39805793762207
2020-02-03,28.25259488055044,27.427183151245117
2020-02-04,27.376944135140164,27.669902801513672
2020-02-05,27.766060037945678,27.912620544433594
2020-02-06,28.017532727386754,27.669902801513672
2020-02-07,27.62728210699746,28.39805793762207
2020-02-11,28.350197000123973,28.39805793762207
2020-02-12,28.32078208943439,28.640775680541992
2020-02-13,28.546924142782885,28.640775680541992
2020-02-14,28.648689718592788,28.640775680541992
2020-02-17,28.64633543894316,28.640775680541992
2020-02-18,28.63308834363689,28.39805793762207
2020-02-19,28.42437622359832,28.640775680541992
2020-02-20,28.644354795814568,28.640775680541992
2020-02-21,28.6057453490655,28.640775680541992
2020-02-24,28.662128386914517,27.669902801513672
2020-02-25,27.723531836335773,26.941747665405273
2020-02-26,27.000368352263845,25.97087287902832
2020-02-27,26.05837731132171,27.669902801513672
2020-02-28,27.777104648727242,26.69902801513672
2020-03-02,26.629841036017076,26.69902801513672
2020-03-03,26.769904914950526,26.69902801513672
2020-03-04,26.654852205153478,26.69902801513672
2020-03-05,26.82772352256856,26.941747665405273
2020-03-06,26.778778968610204,26.941747665405273
2020-03-09,26.884644274181287,26.456310272216797
2020-03-10,26.46662100926,25.7281551361084
2020-03-11,25.73523764157932,25.97087287902832
2020-03-12,26.196144462677214,25.0
2020-03-13,24.977378438724188,25.0
2020-03-16,25.038677925028214,23.200000762939453
2020-03-17,23.238896084696055,23.0
2020-03-18,23.04875991013309,22.899999618530273
2020-03-19,22.96982646003782,22.700000762939453
2020-03-20,22.765936898706997,22.700000762939453
2020-03-23,22.816766546473612,21.200000762939453
2020-03-24,21.391130094317525,21.100000381469727
2020-03-25,21.186409940910284,21.5
2020-03-26,21.554948230513855,21.5
2020-03-27,21.463694342923063,21.700000762939453
2020-03-30,21.565560704608664,21.700000762939453
2020-03-31,21.821957571785045,22.5
2020-04-01,22.46708278461636,21.799999237060547
2020-04-02,21.70353076462188,22.200000762939453
2020-04-03,22.178712477259733,22.200000762939453
2020-04-07,22.20520334951171,23.100000381469727
2020-04-08,23.152271134827927,23.5
2020-04-09,23.34041270014761,23.899999618530273
2020-04-10,23.970026537757917,23.799999237060547
2020-04-13,23.75083968561598,24.0
2020-04-14,24.03273192718702,24.700000762939453
2020-04-15,24.71053567163073,24.299999237060547
2020-04-16,24.285084442729566,23.600000381469727
2020-04-17,23.61164146180616,23.700000762939453
2020-04-20,23.720945968072538,23.799999237060547
2020-04-21,23.768519064706144,23.799999237060547
2020-04-22,23.750215068569467,24.5
2020-04-23,24.469338991229574,24.799999237060547
2020-04-24,24.78289508652484,24.5
2020-04-27,24.461051235487687,24.399999618530273
2020-04-28,24.387393481561755,24.299999237060547
2020-04-29,24.355459854440927,24.600000381469727
2020-04-30,24.62004863841295,24.5
2020-05-05,24.514520992681348,24.100000381469727
2020-05-07,24.04319044524855,23.799999237060547
2020-05-08,23.745580792116392,23.799999237060547
2020-05-11,23.83642272846183,24.0
2020-05-12,23.946337261015294,24.399999618530273
2020-05-13,24.446126135657796,24.5
2020-05-14,24.514989952517883,24.399999618530273
2020-05-15,24.38111197684375,24.399999618530273
2020-05-18,24.464424977158895,25.0
2020-05-19,25.025048730949628,25.75
2020-05-20,25.75227465594863,26.0
2020-05-21,25.92951819751404,25.5
2020-05-22,25.527256090410287,25.5
2020-05-25,25.591293245156844,25.75
2020-05-26,25.748961186706605,27.5
2020-05-27,27.532969280891013,27.25
2020-05-28,27.192115526969314,26.75
2020-05-29,26.822893924777187,26.5
2020-06-01,26.569061783023287,26.5
2020-06-02,26.605694972848713,27.25
2020-06-04,27.245526036516086,27.75
2020-06-05,27.70824352770886,27.75
2020-06-08,27.667516159397522,27.5
2020-06-09,27.509259307956835,27.25
2020-06-10,27.26238759095694,27.75
2020-06-11,27.794397315887128,27.75
2020-06-12,27.76775333901147,27.25
2020-06-15,27.292864311011204,27.5
2020-06-16,27.583006932308802,27.5
2020-06-17,27.588508893746145,27.25
2020-06-18,27.294545386838816,27.5
2020-06-19,27.502793632147895,26.75
2020-06-22,26.672421913378685,26.5
2020-06-23,26.53655123795793,27.25
2020-06-24,27.191753367691135,26.75
2020-06-25,26.70149656395659,26.25
2020-06-26,26.261197790747946,26.0
2020-06-29,26.051163680509916,26.0
2020-06-30,26.07631127146668,26.25
2020-07-01,26.302717970753243,27.25
2020-07-02,27.304862740694755,27.25
2020-07-03,27.2038244683748,28.5
2020-07-07,28.514965436916164,27.75
2020-07-08,27.74224608819496,27.75
2020-07-09,27.78954501464013,28.25
2020-07-10,28.162149261439264,28.5
2020-07-13,28.47356409448347,28.25
2020-07-14,28.18860346837261,27.75
2020-07-15,27.82319511126498,28.5
2020-07-16,28.518793895499147,28.0
2020-07-17,27.982324244178507,29.0
2020-07-20,29.031337308788885,28.5
2020-07-21,28.46274769759582,28.5
2020-07-22,28.587533881275206,28.25
2020-07-23,28.229531141574807,28.75
2020-07-24,28.849214482424866,28.5
2020-07-29,28.42428168529779,29.0
2020-07-30,29.02077908875721,28.75
2020-07-31,28.696306127268638,29.25
2020-08-03,29.306526833089634,29.75
2020-08-04,29.760265263948217,29.25
2020-08-05,29.232195078222354,29.25
2020-08-06,29.234430376148094,29.5
2020-08-07,29.592262383625243,28.0
2020-08-10,27.94257037507363,28.5
2020-08-11,28.5441105151378,27.5
2020-08-13,27.518863606736247,26.75
2020-08-14,26.886476936855384,27.5
2020-08-17,27.486801587742352,27.25
2020-08-18,27.27028848089754,27.5
2020-08-19,27.49438995062846,27.25
2020-08-20,27.336668152456873,26.75
2020-08-21,26.8307792543199,27.25
2020-08-24,27.246636150259132,27.25
2020-08-25,27.249126061476247,27.25
2020-08-26,27.26328254734304,28.0
2020-08-27,28.055789568986047,28.25
2020-08-28,28.328924708417507,27.0
2020-08-29,27.10335667268729,
